,chinese_yuan,euro,japanese_yen,uk_pound,us_dollar,algerian_dinar,australian_dollar,bahrain_dinar,botswana_pula,brazilian_real,brunei_dollar,canadian_dollar,chilean_peso,colombian_peso,czech_koruna,danish_krone,hungarian_forint,icelandic_krona,indian_rupee,indonesian_rupiah,iranian_rial,israeli_new_shekel,kazakhstani_tenge,korean_won,kuwaiti_dinar,libyan_dinar,malaysian_ringgit,mauritian_rupee,mexican_peso,nepalese_rupee,new_zealand_dollar,norwegian_krone,omani_rial,pakistani_rupee,peruvian_sol,philippine_peso,polish_zloty,qatari_riyal,russian_ruble,saudi_arabian_riyal,singapore_dollar,south_african_rand,sri_lankan_rupee,swedish_krona,swiss_franc,thai_baht,trinidadian_dollar,tunisian_dinar,uae_dirham,uruguayan_peso,bolivar_fuerte
2016-06-14,6.5902,0.8908685968819599,106.0,0.7060152499293985,1.0,110.3137,1.3511687609782461,0.376,11.049723756906078,3.4527,1.3544,1.2835,685.0,2990.35,24.088,6.6243,279.26,123.69,67.152,13273.0,30509.0,3.864,337.65,1172.8,0.3014,1.9324,4.0925,35.312,18.9814,107.38,1.419849495953429,8.3434,0.3845,104.6946,3.334,46.146,3.9483,3.64,66.0306,3.75,1.3544,15.3377,144.7474,8.2908,0.9658,35.175,6.6357,2.15254,3.6725,30.725,9.975
2016-06-15,6.5893,0.8904719501335708,106.1,0.7044734061289186,1.0,110.2597,1.3561160835367507,0.376,11.037527593818984,3.4833,1.3559,1.2914,688.34,3003.28,24.103,6.6212,279.68,123.51,67.1596,13398.0,30530.0,3.875,338.75,1172.5,0.30155,1.9324,4.101,35.3338,18.8672,107.59,1.4320492624946297,8.3183,0.3845,104.5856,3.316,46.189,3.9351,3.64,65.9156,3.75,1.3559,15.24125,144.725,8.3104,0.9639,35.334,6.6372,2.16314,3.6725,30.568,9.975
2016-06-16,6.584,0.8949346697691068,104.7,0.7077641729775639,1.0,110.525,1.3529968881071575,0.376,11.11111111111111,3.4762,1.3504,1.3041,685.89,2989.56,24.224,6.6543,279.61,123.62,67.2068,13327.0,30529.0,3.871,337.96,1176.3,0.30105,1.9324,4.096,35.3298,18.9968,107.42,1.4146272457207527,8.3943,0.3845,104.6226,3.333,46.394,3.9469,3.64,65.8618,3.75,1.3504,,144.75,8.3296,0.9655,35.199,6.6267,2.16808,3.6725,30.684,9.975
2016-06-17,6.5885,0.888572951839346,104.7,0.7014590347923682,1.0,110.1271,1.3533631073216945,0.376,11.013215859030836,3.4898,1.3495,1.2878,689.83,3019.12,24.052,6.6076,279.39,,67.1682,13358.0,,3.863,338.59,1170.1,0.30105,1.9324,4.0985,35.4234,18.8527,107.58,1.4186409419775856,8.3801,0.3845,104.6904,3.316,46.351,3.9412,3.64,65.4398,3.75,1.3495,15.2139,144.5893,8.3302,0.9626,35.284,6.6292,2.15638,3.6725,30.628,9.975
2016-06-20,6.5813,0.8824567596187787,104.65,0.6838542022840731,1.0,109.7145,1.3433637829124128,0.376,10.834236186348864,3.4366,1.3447,1.2807,685.64,3010.91,23.877,6.5619,275.34,122.51,67.4087,13260.0,30527.0,3.851,335.89,1170.8,0.3009,1.9324,4.077,35.4243,18.6559,107.33,1.409443269908386,8.2576,0.3845,104.7868,3.288,46.418,3.8724,3.64,64.1509,3.75,1.3447,14.82815,144.5,8.2362,0.9601,35.207,6.6539,2.15849,3.6725,30.586,9.975
2016-06-21,6.5766,0.8838607035531201,104.1,0.6779201410073893,1.0,110.0878,1.3381506757660913,0.376,10.81081081081081,3.3829,1.3428,1.2818,679.8,2972.97,23.923,6.5722,276.35,122.21,67.4767,13286.0,30550.0,3.859,335.87,1163.2,0.3008,1.9324,4.0555,35.4115,18.6444,107.85,1.4039028499227852,8.2834,0.3845,104.7557,3.285,46.363,3.8741,3.64,64.1743,3.75,1.3428,14.7641,144.5385,8.2315,0.9589,35.203,,2.15278,3.6725,30.518,9.975
2016-06-22,6.5832,0.8862891075068686,104.5,0.6812453164384495,1.0,109.8324,1.3403029084573115,0.376,10.775862068965518,3.3891,1.3433,1.282,676.03,2976.29,23.976,6.5926,279.16,122.53,67.557,13298.0,30590.0,3.852,336.73,1158.2,0.301,1.9324,,35.3784,18.5325,108.02,1.401934669844385,8.2917,0.3845,104.7507,3.282,46.368,3.8945,3.64,63.7162,3.75,1.3433,14.69655,145.1935,8.2744,0.9583,35.252,6.6363,2.15805,3.6725,30.653,9.975
2016-06-23,6.5827,0.8780402142418122,104.65,0.67150147730325,1.0,109.5917,1.3274923669188903,0.376,10.660980810234543,3.3877,1.3375,1.2752,672.8,2944.06,23.761,6.5323,277.12,120.72,67.3702,13265.0,30589.0,3.823,336.63,1155.7,0.30075,1.9324,4.02,35.306,18.3207,108.06,1.3929516645772393,8.1652,0.3845,104.7925,3.281,46.511,3.8593,3.64,64.3212,3.75,1.3375,14.41775,145.25,8.2239,0.9556,35.206,6.6379,2.15987,3.6725,30.686,9.975
2016-06-24,6.606,0.9036688957166095,101.5,0.7297672042618404,1.0,110.6078,1.3537295248409367,0.376,11.001100110011002,3.3527,1.3616,1.2952,669.88,2897.53,24.491,6.7207,285.11,124.88,68.0144,13296.0,,3.885,339.69,1151.2,0.30075,1.9324,4.115,35.375,18.8716,107.66,1.392563709789723,8.5126,0.3845,104.8237,3.314,,3.9994,3.64,65.5287,3.75,1.3616,15.0626,145.25,,0.977,35.406,6.6421,2.15979,3.6725,30.97,
2016-06-27,6.6405,0.9092562284051645,102.25,0.757002271006813,1.0,,1.3497098123903362,0.376,11.135857461024498,3.3766,1.3573,1.3078,,2972.92,24.692,6.7621,287.15,125.16,67.9,13495.0,,3.9,,1168.5,0.30175,1.9324,4.109,35.4283,19.1283,108.74,1.4166312508853947,8.5511,0.3845,104.8547,,46.866,4.0263,3.64,65.0588,3.75,1.3573,15.37345,145.25,8.5019,0.9768,35.336,6.6544,2.20608,3.6725,31.06,9.975
2016-06-28,6.6521,0.9030976248532466,102.05,0.7496251874062968,1.0,,1.3517166801838334,0.376,,3.3928,1.357,,680.21,3022.78,,6.7178,286.99,124.0,67.8867,13256.0,30680.0,3.878,339.1,1183.3,0.30175,1.9324,4.0915,35.5215,,108.78,1.4212620807276861,8.4697,0.3845,104.8055,,47.073,4.003,3.64,64.8095,3.75,1.357,15.207,145.25,8.5096,0.9776,35.301,6.6516,2.22421,3.6725,30.651,9.975
2016-06-29,6.6521,0.9017132551848512,102.4,0.7450454477723141,1.0,110.3815,1.3537295248409367,0.376,10.964912280701753,3.3261,1.3514,1.2991,674.16,3005.18,24.443,6.7066,286.57,123.82,67.7443,13166.0,30679.0,3.858,339.12,1175.9,0.30175,1.9324,4.0575,35.5472,18.555,108.66,1.4128284826222097,8.3918,0.3845,104.7572,,47.052,3.9905,3.64,64.2575,3.75,1.3514,14.96825,145.25,8.4929,0.9805,35.245,6.6432,2.19046,3.6725,30.454,9.975
2016-06-30,6.6445,0.9007386056566384,102.9,0.741399762752076,1.0,,1.3466199838405601,0.376,10.881392818280741,3.2429,1.349,1.3009,661.49,2916.15,24.433,6.7009,284.29,122.65,67.6166,13180.0,30700.0,3.846,338.66,1164.7,0.30175,1.9324,4.0225,35.5489,18.4646,108.23,1.4084507042253522,8.3776,0.3845,104.7619,,46.96,3.9803,3.64,64.1755,3.75,1.349,14.77515,145.25,8.4813,0.976,35.195,6.6523,2.18806,3.6725,30.583,9.975
2016-07-01,6.6581,0.898069151324652,102.9,0.7525586995785671,1.0,,1.3404825737265416,0.376,,3.2092,1.3452,,661.37,2919.01,24.335,6.6798,284.88,122.73,67.441,13172.0,,3.844,338.04,1152.6,0.30175,1.9324,3.993,35.5146,18.309,108.04,1.4029180695847363,8.3498,0.3845,,,47.007,3.9548,3.64,64.0165,3.75,1.3452,14.5798,145.25,8.4706,0.9743,,6.6508,2.19229,3.6725,,9.975
2016-07-05,6.6687,0.897182845863987,102.17,0.7598784194528875,1.0,110.2934,1.3303179459890913,0.376,10.893246187363834,3.2474,1.3473,1.2949,659.26,2914.38,,6.675,284.74,122.45,67.4028,,30790.0,3.869,337.07,1148.1,,1.9324,4.0005,35.4976,18.7536,107.56,1.3885031935573453,8.3615,0.3845,,3.286,46.833,3.9963,3.64,64.2676,3.75,1.3473,14.7647,145.246,8.4209,0.9714,35.126,6.6344,,3.6725,30.714,9.975
2016-07-06,6.6891,0.9034239768723462,100.9,0.77035667514059,1.0,110.6312,1.3448090371167294,0.376,10.940919037199125,3.2898,,1.3005,661.29,2966.87,,6.7225,286.43,123.01,,,,3.895,,1153.0,,1.9324,,,18.8161,107.97,1.4098406880022556,8.4486,0.3845,,3.28,,4.0225,3.64,64.6304,3.75,,14.8782,,8.5296,0.9779,35.229,6.6456,,3.6725,30.615,9.975
2016-07-07,6.6849,0.9025270758122743,100.95,0.7674008134448623,1.0,110.5089,1.3296104241457254,0.376,10.869565217391305,3.3236,1.3502,1.2984,664.51,3003.2,24.417,6.7158,285.6,122.74,67.4972,,,3.878,337.26,1165.8,,1.9324,,35.552,18.8607,107.94,1.400364094664613,8.4641,0.3845,,3.282,46.9,4.0036,3.64,64.05,3.75,1.3502,14.6636,145.246,8.5555,0.9769,35.193,,,3.6725,30.447,9.975
2016-07-08,6.688,0.903342366757001,100.9,0.7702380035430948,1.0,110.6312,1.3354700854700854,0.376,10.857763300760043,3.3382,1.3494,1.3073,664.06,2986.49,24.421,6.722,284.37,122.9,67.4584,,,3.882,338.46,1156.6,,1.9324,4.0425,35.5095,18.5991,107.84,1.3753266400770183,8.4851,0.3845,,3.277,47.04,4.0001,3.64,64.2488,3.75,1.3494,14.7973,145.25,8.5688,0.98,35.216,6.6527,,3.6725,30.308,9.975
2016-07-11,6.6882,0.9050592813829306,100.72,0.77035667514059,1.0,110.6362,1.3229263130043656,0.376,10.799136069114471,3.2962,1.3457,1.3127,661.5,2952.64,24.458,6.7311,284.55,122.98,67.1426,13112.0,30850.0,3.883,,1159.2,0.3018,1.9324,3.9855,35.5267,18.4597,107.79,1.372495196266813,8.5131,0.3845,104.8649,,47.095,4.006,3.64,64.2024,3.75,1.3457,14.4481,145.25,8.5951,0.9833,35.114,6.6475,2.20973,3.6725,,9.975
2016-07-12,6.6887,0.9015506671474938,103.0,0.7598206823189727,1.0,110.5431,1.3178703215603584,0.376,10.741138560687432,3.3025,1.35,1.3016,657.84,2929.81,,6.7056,281.95,122.47,67.1471,13151.0,30849.0,3.874,,1147.8,0.302,1.9324,,35.5267,18.3006,107.47,1.3798813302056023,8.4294,0.3845,104.832,,47.163,3.9807,3.64,,3.75,1.35,14.31375,145.25,8.5215,0.9819,35.144,6.6714,2.21203,3.6725,,9.975
2016-07-13,6.6911,0.9031791907514451,104.3,0.7520493344363389,1.0,110.5333,1.3154433043935807,0.376,10.741138560687432,3.2744,1.3478,1.2965,657.82,2911.91,24.415,6.7177,283.71,122.23,67.2046,13095.0,30865.0,3.871,338.35,1149.3,,1.9324,3.9865,35.5338,18.3937,107.43,1.3766519823788546,8.4127,0.3845,104.856,3.278,47.394,3.9809,3.64,63.8531,3.75,1.3478,14.3163,145.2477,8.5661,0.9847,35.2,6.6742,2.20474,3.6725,30.292,9.975
2016-07-14,6.6879,0.8962982880702699,104.15,0.75642965204236,1.0,110.5236,1.3138877939823939,0.376,10.718113612004288,3.289,1.3471,1.2915,658.2,2936.53,24.235,6.6665,282.36,122.11,66.9136,13088.0,30864.0,3.852,338.95,1145.7,0.3016,1.9324,3.9595,35.5281,18.3061,107.42,1.372872048325096,8.3577,0.3845,,,47.248,3.9681,3.64,63.5773,3.75,1.3471,14.26945,145.25,8.4888,0.9799,35.14,6.6847,,3.6725,,9.975
2016-07-15,6.6828,0.8986340762041697,105.65,0.7478312892611427,1.0,,1.3113034356150015,0.376,10.741138560687432,3.2305,1.3433,1.2975,650.92,2923.07,24.284,6.6836,282.52,121.15,,13086.0,,3.844,338.52,1141.8,0.3016,1.9324,3.9585,,18.492,107.03,1.3984058173682004,8.3737,0.3845,104.8506,3.276,47.099,3.9598,3.64,63.1697,3.75,1.3433,14.3509,145.25,8.4947,0.9789,34.981,6.6821,,3.6725,30.15,9.975
2016-07-18,6.6988,0.9047317470370035,,0.7556865412227008,1.0,110.6312,1.3157894736842106,0.376,,3.265,1.3489,1.2984,650.58,2923.46,24.446,6.73,285.22,122.03,67.1015,13112.0,30883.0,3.86,338.88,1132.7,0.30225,1.9324,3.9785,35.4695,18.4879,107.31,1.4104372355430184,8.4707,0.3845,104.8552,3.275,46.877,3.9853,3.64,63.1154,3.75,1.3489,14.29665,145.25,,0.9839,,6.6856,2.20921,3.6725,,9.975
2016-07-19,6.6921,0.9062075215224287,105.9,0.7594167679222358,1.0,110.7956,1.3281976358082082,0.376,,3.2628,1.351,1.3029,650.84,2928.3,24.488,6.7412,284.49,121.99,67.1462,13086.0,30882.0,3.856,338.72,1136.3,0.30225,1.9324,3.9865,35.467,18.5719,107.47,1.4232849416453175,8.472,0.3845,104.8648,3.292,46.757,3.9582,3.64,62.9891,3.75,1.351,14.32775,,8.5603,0.9833,,6.6585,2.22377,3.6725,29.886,9.975
2016-07-20,6.6839,0.9080177971488241,106.01,0.7593014426727411,1.0,110.8237,1.3331555792560992,0.376,10.764262648008613,3.2795,1.3551,1.304,651.53,2931.08,24.532,6.7542,285.88,122.42,67.172,13100.0,30910.0,3.859,339.9,1138.4,0.3025,1.9324,4.02,35.442,18.5729,107.46,1.4186409419775856,8.4947,0.3845,104.8423,3.307,46.844,3.979,3.64,63.4183,3.75,1.3551,14.27515,145.25,8.6331,0.9863,35.043,6.6714,2.22247,3.6725,29.474,9.975
2016-07-21,6.673,0.9078529278256923,107.21,0.7584376185058779,1.0,110.6428,1.3356484573260317,0.376,10.741138560687432,3.2506,1.3575,1.3057,651.43,2931.08,24.53,6.7535,285.57,122.4,67.2035,13122.0,30909.0,3.858,342.23,1140.8,0.3025,1.9324,4.0505,35.4528,18.6022,107.5,1.43348623853211,8.4921,0.3845,104.8529,,47.064,3.9685,3.64,63.7373,3.75,1.3575,14.276,145.25,8.5912,0.9867,35.038,6.6788,2.23568,3.6725,,9.975
2016-07-22,6.6682,0.9079353550027238,105.86,0.7629510948348212,1.0,110.7455,1.337613697164259,0.376,10.75268817204301,3.2579,1.3558,1.3178,650.09,2928.67,24.535,6.7541,284.4,122.1,67.1355,13102.0,,3.839,341.51,1140.2,0.3025,1.9324,4.071,35.4799,18.6089,107.55,1.4322543683758235,8.5207,0.3845,104.8498,3.32,47.163,3.9504,3.64,64.627,3.75,1.3558,14.2481,145.75,8.6116,0.9862,34.938,6.6627,2.23618,3.6725,29.869,9.975
2016-07-25,6.679,0.9105809506465125,106.43,0.7615566217348261,1.0,110.8726,1.336005344021376,0.376,10.775862068965518,3.2848,1.3607,1.3225,650.78,2942.65,24.601,6.7741,284.74,122.01,67.243,13135.0,30956.0,3.846,343.88,1135.0,0.30265,1.9324,4.0815,35.4862,18.7569,107.34,1.4338973329509608,8.5687,0.3845,104.8617,3.34,47.096,3.9697,3.64,64.9184,3.75,1.3607,14.28835,145.75,8.6656,0.9852,35.013,6.6824,,3.6725,29.68,9.975
2016-07-26,6.6765,0.9093389106119851,104.4,0.7621951219512195,1.0,110.814,1.3292569453675396,0.376,10.799136069114471,3.2813,1.3601,1.3209,656.33,2997.25,24.573,6.7648,284.24,121.47,67.368,13150.0,30955.0,3.844,350.2,1136.9,0.3024,1.9324,4.076,35.4918,18.8114,107.64,1.4287755393627661,8.5814,0.3845,104.8569,3.355,47.18,3.9682,3.64,65.7408,3.75,1.3601,14.4211,145.75,8.6396,0.9874,35.046,6.6876,,3.6725,29.601,9.975
2016-07-27,6.6685,0.909835319807115,105.15,0.7633005114113426,1.0,110.858,1.3365410318096766,0.376,10.764262648008613,3.2784,1.3594,1.322,661.04,3055.15,24.594,6.7684,285.02,121.29,67.2362,13130.0,30954.0,3.84,352.13,1138.4,0.3025,1.9324,4.0765,35.5127,18.8602,107.66,1.4204545454545456,8.5877,0.3845,104.8588,3.35,47.193,3.9739,3.64,65.9467,3.75,1.3594,14.29485,145.75,8.6593,0.9937,35.023,6.6984,2.2377,3.6725,29.335,9.975
2016-07-28,6.6574,0.9017132551848512,104.85,0.7605141075366948,1.0,110.4815,1.3289036544850499,0.376,10.706638115631693,3.2814,1.3509,1.317,664.94,3073.52,24.382,6.7086,281.86,119.81,67.055,13113.0,30952.0,3.828,352.75,1134.1,0.30225,1.9324,4.054,35.4838,18.8979,107.48,1.4092446448703495,8.5126,0.3845,104.851,,47.156,3.9389,3.64,66.1125,3.75,1.3509,14.2291,145.7466,8.5859,0.9842,34.902,6.7058,2.2381,3.6725,29.597,9.975
2016-07-29,6.6532,0.8998470260055791,104.0,0.7588980799878576,1.0,110.4325,1.329433661260303,0.376,10.604453870625663,3.2734,1.3475,1.3041,664.94,3091.78,24.324,6.6925,281.47,119.37,67.034,13094.0,,3.828,352.25,1125.7,0.30225,1.9324,4.0535,35.4449,18.7837,107.28,1.4066676044450697,8.5568,0.3845,104.8497,,47.085,3.9364,3.64,67.0512,3.75,1.3475,14.15085,145.7466,8.6173,0.9746,34.875,6.7012,2.2259,3.6725,,9.975
2016-08-01,6.6379,0.8957362952346829,102.44,0.7586677793794098,1.0,109.9254,,0.376,10.582010582010582,3.2384,1.3392,,656.95,3081.75,24.212,6.6633,279.42,,66.7412,13080.0,30959.0,3.806,352.1,1122.4,0.30155,1.9324,4.0325,35.3727,18.8504,107.23,1.3865779256794233,8.4607,0.3845,104.8463,3.34,47.09,3.904,3.64,65.9553,3.75,1.3392,14.15085,145.75,8.5556,0.9689,34.76,,2.22392,3.6725,29.651,9.975
2016-08-02,6.6414,0.893415527561869,102.45,0.7555152614082804,1.0,109.7253,1.3250298131707963,0.376,10.570824524312895,3.2656,1.3428,1.3089,657.47,3090.28,24.147,6.6461,278.29,118.51,66.7612,13079.0,30959.0,3.815,353.7,1111.0,0.30165,1.9324,4.052,35.3963,18.8966,106.79,1.3935340022296543,8.4305,0.3845,104.8435,3.343,46.955,3.882,3.64,66.8816,3.75,1.3428,13.89735,145.75,8.5627,0.966,34.788,6.6994,2.21253,3.6725,29.502,9.975
2016-08-03,6.629,0.8928571428571428,101.25,0.749288176232579,1.0,109.901,1.3176966662274343,0.376,10.582010582010582,3.2484,1.3401,1.308,654.76,3084.81,24.143,6.6417,277.86,118.42,66.9368,13114.0,30958.0,3.822,354.01,1108.9,0.3013,1.9324,4.0585,35.3263,18.9117,106.75,1.3885031935573453,8.4139,0.3845,104.7703,3.349,47.026,3.8516,3.64,66.742,3.75,1.3401,,145.745,8.5187,0.9683,34.822,6.7031,2.20801,3.6725,29.582,9.975
2016-08-04,6.6383,0.8979885057471265,101.35,0.7527286413248024,1.0,109.9743,1.3145786775338504,0.376,10.515247108307046,3.2727,1.3418,1.3025,657.21,3110.43,24.273,6.6795,279.33,120.08,66.9447,13138.0,30990.0,3.826,352.06,1114.0,0.30155,1.9324,4.0475,35.3333,18.8612,107.12,1.392757660167131,8.4517,0.3845,104.4514,3.334,47.031,3.8588,3.64,66.3941,3.75,1.3418,13.7526,145.7471,8.5543,0.9738,34.945,6.7071,2.20619,3.6725,29.425,9.975
2016-08-05,6.6431,0.8963786303334529,101.25,0.7599361653621095,1.0,109.9547,1.3054830287206267,0.376,10.526315789473685,3.2177,1.3418,1.318,657.36,3079.83,24.219,6.6666,279.26,119.58,66.8141,13125.0,,3.821,348.97,1113.8,0.30155,1.9324,4.038,35.269,18.8691,107.13,1.3917884481558802,8.4279,0.3845,104.6622,3.334,47.014,3.8542,3.64,65.5627,3.75,1.3418,13.72915,145.6167,8.5247,0.9744,34.849,6.6872,2.2131,3.6725,29.158,9.975
2016-08-08,6.6609,0.9019572472264814,102.1,0.765345170671973,1.0,110.2719,1.314060446780552,0.376,10.482180293501049,3.1853,1.3478,1.3164,656.98,3052.8,24.38,6.7077,280.44,120.14,66.7407,13144.0,31019.0,3.829,348.35,1111.3,0.3019,1.9324,4.043,35.3116,18.5716,106.84,1.4072614691809737,8.4843,0.3845,104.7282,3.314,46.959,3.8706,3.64,65.0799,3.75,1.3478,13.64085,145.6,8.5777,0.982,34.957,6.7015,2.21202,3.6725,29.059,9.975
